Date,Open,High,Low,Close,Adj Close,Volume
1996-10-27,20739.669922,21054.900391,20388.099609,20633.060547,20633.060547,0
1996-11-03,20655.320313,21226.689453,20494.009766,21201.039063,21201.039063,0
1996-11-10,21153.119141,21262.529297,20919.640625,20929.730469,20929.730469,0
1996-11-17,20932.119141,21301.259766,20732.779297,21216.109375,21216.109375,0
1996-11-24,21276.300781,21460.570313,20977.539063,21020.359375,21020.359375,0
1996-12-01,21034.939453,21067.679688,20171.689453,20276.699219,20276.699219,0
1996-12-08,20396.689453,20853.560547,19951.689453,20341.390625,20341.390625,0
1996-12-15,20409.759766,20500.900391,19555.900391,19690.460938,19690.460938,0
1996-12-22,19698.439453,19699.740234,18819.919922,19369.039063,19369.039063,0
1996-12-29,19391.000000,19391.789063,19108.500000,19361.349609,19361.349609,0
1997-01-05,19364.240234,19500.900391,17123.580078,17303.650391,17303.650391,0
1997-01-12,17338.390625,18446.599609,17019.560547,18090.039063,18090.039063,0
1997-01-19,18104.109375,18128.570313,17237.269531,17689.359375,17689.359375,0
1997-01-26,17657.919922,18610.199219,17195.250000,18330.009766,18330.009766,0
1997-02-02,18307.949219,18629.269531,17792.470703,17867.039063,17867.039063,0
1997-02-09,17881.910156,18880.609375,17843.380859,18722.000000,18722.000000,0
1997-02-16,18730.880859,19173.490234,18329.009766,19034.539063,19034.539063,0
1997-02-23,19065.980469,19229.490234,18540.429688,18557.000000,18557.000000,0
1997-03-02,18517.169922,18688.859375,17836.990234,18198.740234,18198.740234,0
1997-03-09,18195.949219,18326.210938,17616.789063,17923.640625,17923.640625,0
1997-03-16,17962.470703,18633.660156,17863.849609,18633.160156,18633.160156,0
1997-03-23,18682.570313,18750.250000,18002.599609,18189.720703,18189.720703,0
1997-03-30,18158.119141,18204.820313,17529.050781,17860.589844,17860.589844,0
1997-04-06,17901.890625,18035.099609,17447.640625,17846.980469,17846.980469,0
1997-04-13,17761.480469,18370.039063,17547.349609,18352.140625,18352.140625,0
1997-04-20,18399.539063,18982.699219,18399.539063,18612.859375,18612.859375,0
1997-04-27,18617.359375,19588.359375,18545.050781,19514.750000,19514.750000,0
1997-05-04,19616.759766,20237.320313,19616.759766,19802.779297,19802.779297,0
1997-05-11,19730.570313,20452.349609,19560.060547,20324.730469,20324.730469,0
1997-05-18,20290.230469,20612.259766,19687.369141,20009.000000,20009.000000,0
1997-05-25,20037.000000,20390.439453,19848.380859,20068.810547,20068.810547,0
1997-06-01,20083.509766,20707.769531,20040.699219,20485.750000,20485.750000,0
1997-06-08,20481.449219,20815.480469,20223.820313,20528.349609,20528.349609,0
1997-06-15,20594.960938,20778.080078,20356.539063,20385.539063,20385.539063,0
1997-06-22,20428.539063,20910.789063,20215.119141,20523.750000,20523.750000,0
1997-06-29,20585.859375,20683.570313,19907.390625,19968.000000,19968.000000,0
1997-07-06,19931.890625,19963.599609,19495.849609,19875.490234,19875.490234,0
1997-07-13,19909.089844,20584.960938,19909.089844,20249.320313,20249.320313,0
1997-07-20,20246.820313,20389.539063,19999.800781,20389.539063,20389.539063,0
1997-07-27,20420.240234,20698.669922,19797.580078,19804.380859,19804.380859,0
1997-08-03,19838.779297,19930.490234,19233.119141,19604.460938,19604.460938,0
1997-08-10,19462.349609,19466.349609,18801.679688,19326.029297,19326.029297,0
1997-08-17,19213.119141,19394.140625,18576.060547,18650.169922,18650.169922,0
1997-08-24,18683.470703,18866.789063,17973.900391,18229.419922,18229.419922,0
1997-08-31,18215.220703,18749.269531,17884.789063,18650.169922,18650.169922,0
1997-09-07,18661.369141,18775.080078,17803.480469,17965.800781,17965.800781,0
1997-09-14,18005.300781,18176.119141,17563.660156,18058.210938,18058.210938,0
1997-09-21,18077.310547,18439.759766,17933.369141,17994.710938,17994.710938,0
1997-09-28,17992.210938,18053.550781,17402.199219,17647.449219,17647.449219,0
1997-10-05,17645.750000,17889.710938,17330.669922,17376.919922,17376.919922,0
1997-10-12,17318.380859,17763.740234,16967.730469,17478.419922,17478.419922,0
1997-10-19,17391.410156,17694.310547,16863.539063,17363.740234,17363.740234,0
1997-10-26,17262.240234,17262.240234,16082.320313,16458.939453,16458.939453,0
1997-11-02,16494.009766,16640.960938,15823.580078,15836.360352,15836.360352,0
1997-11-09,15722.480469,15912.490234,14966.129883,15082.519531,15082.519531,0
1997-11-16,15153.849609,17006.089844,15153.849609,16721.580078,16721.580078,0
1997-11-23,16607.890625,16785.410156,15774.330078,16636.259766,16636.259766,0
1997-11-30,16593.509766,17117.779297,16248.750000,16424.480469,16424.480469,0
1997-12-07,16438.759766,16686.509766,15738.360352,15904.299805,15904.299805,0
1997-12-14,15865.629883,16816.679688,15170.830078,15314.889648,15314.889648,0
1997-12-21,15280.219727,15729.570313,14569.429688,14802.599609,14802.599609,0
1997-12-28,14830.070313,15259.339844,14488.209961,15258.740234,15258.740234,0
1998-01-04,15268.929688,15608.389648,14714.089844,14995.099609,14995.099609,0
1998-01-11,14877.320313,16062.540039,14546.250000,16046.450195,16046.450195,0
1998-01-18,16155.339844,16797.099609,16077.219727,16789.109375,16789.109375,0
1998-01-25,16835.160156,17352.949219,16627.570313,16628.470703,16628.470703,0
1998-02-01,16685.009766,17144.060547,16640.759766,17040.060547,17040.060547,0
1998-02-08,17102.000000,17256.240234,16711.089844,16791.009766,16791.009766,0
1998-02-15,16750.349609,16866.330078,16501.599609,16756.240234,16756.240234,0
1998-02-22,16716.580078,16831.669922,15932.469727,16831.669922,16831.669922,0
1998-03-01,16901.000000,17325.669922,16844.960938,17131.970703,17131.970703,0
1998-03-08,17205.490234,17352.349609,16554.750000,17060.140625,17060.140625,0
1998-03-15,17062.539063,17062.539063,16470.029297,16830.470703,16830.470703,0
1998-03-22,16883.519531,17111.589844,16550.750000,16739.259766,16739.259766,0
1998-03-29,16840.359375,17009.890625,15465.129883,15517.780273,15517.780273,0
1998-04-05,15568.429688,16623.779297,15488.309570,16481.119141,16481.119141,0
1998-04-12,16374.129883,16416.730469,15464.799805,15703.799805,15703.799805,0
1998-04-19,15705.589844,16200.849609,15582.620117,16011.240234,16011.240234,0
1998-04-26,15968.730469,15968.730469,15334.469727,15601.099609,15601.099609,0
1998-05-03,15536.959961,15536.959961,15020.049805,15149.000000,15149.000000,0
1998-05-10,15213.339844,15448.450195,15162.889648,15242.860352,15242.860352,0
1998-05-17,15277.169922,15972.879883,15069.679688,15801.650391,15801.650391,0
1998-05-24,15784.419922,15942.160156,15549.900391,15670.780273,15670.780273,0
1998-05-31,15670.730469,15702.049805,15256.089844,15323.429688,15323.429688,0
1998-06-07,15283.519531,15530.169922,14784.519531,15022.330078,15022.330078,0
1998-06-14,14964.339844,15398.200195,14614.740234,15267.980469,15267.980469,0
1998-06-21,15285.009766,15413.790039,14977.669922,15210.040039,15210.040039,0
1998-06-28,15254.799805,16743.359375,15230.769531,16511.240234,16511.240234,0
1998-07-05,16433.669922,16635.859375,16066.030273,16090.059570,16090.059570,0
1998-07-12,15993.160156,16756.890625,15804.349609,16570.779297,16570.779297,0
1998-07-19,16619.779297,16698.150391,16091.410156,16361.889648,16361.889648,0
1998-07-26,16281.969727,16399.900391,15944.259766,16378.969727,16378.969727,0
1998-08-02,16303.599609,16303.599609,15797.299805,15829.169922,15829.169922,0
1998-08-09,15800.349609,15800.349609,15049.450195,15123.929688,15123.929688,0
1998-08-16,15130.769531,15445.750000,14655.690430,15298.200195,15298.200195,0
1998-08-23,15145.250000,15226.969727,13792.759766,13915.629883,13915.629883,0
1998-08-30,13955.790039,14589.410156,13664.740234,14042.910156,14042.910156,0
1998-09-06,13984.469727,15294.259766,13725.620117,13916.980469,13916.980469,0
1998-09-13,13979.320313,14375.570313,13697.750000,13983.120117,13983.120117,0
1998-09-20,13875.769531,14297.500000,13521.129883,13723.839844,13723.839844,0
1998-09-27,13760.740234,14121.469727,12973.240234,13223.690430,13223.690430,0
1998-10-04,13185.980469,13825.610352,12787.900391,12879.969727,12879.969727,0
1998-10-11,12977.820313,13591.820313,12892.959961,13280.540039,13280.540039,0
1998-10-18,13263.179688,14742.440430,13263.179688,14144.700195,14144.700195,0
1998-10-25,14054.860352,14054.860352,13432.099609,13564.509766,13564.509766,0
1998-11-01,13648.280273,14625.150391,13648.280273,14121.969727,14121.969727,0
1998-11-08,14172.799805,14428.019531,13984.679688,14268.209961,14268.209961,0
1998-11-15,14339.429688,14779.940430,14205.129883,14779.940430,14779.940430,0
1998-11-22,14904.200195,15320.230469,14904.200195,15069.389648,15069.389648,0
1998-11-29,15107.089844,15139.870117,14536.009766,14639.969727,14639.969727,0
1998-12-06,14703.639648,15007.009766,14382.059570,14405.639648,14405.639648,0
1998-12-13,14349.179688,14349.179688,13917.330078,14194.290039,14194.290039,0
1998-12-20,14158.820313,14185.540039,13657.030273,13797.950195,13797.950195,0
1998-12-27,13876.540039,13913.549805,13664.790039,13842.169922,13842.169922,0
1999-01-03,13779.049805,13854.160156,13122.610352,13391.809570,13391.809570,0
1999-01-10,13354.410156,13738.860352,13212.299805,13738.860352,13738.860352,0
1999-01-17,13762.339844,14407.230469,13738.959961,14154.400391,14154.400391,0
1999-01-24,14141.559570,14628.879883,14076.349609,14499.250000,14499.250000,0
1999-01-31,14544.120117,14641.410156,13769.250000,13898.080078,13898.080078,0
1999-02-07,13886.639648,14062.919922,13770.889648,13973.690430,13973.690430,0
1999-02-14,14008.360352,14407.330078,14003.230469,14098.040039,14098.040039,0
1999-02-21,14149.669922,14534.820313,14096.700195,14367.540039,14367.540039,0
1999-02-28,14362.860352,14895.389648,13921.059570,14894.000000,14894.000000,0
1999-03-07,14925.589844,15840.230469,14779.049805,15488.860352,15488.860352,0
1999-03-14,15526.509766,16421.810547,15404.099609,16378.780273,16378.780273,0
1999-03-21,16401.960938,16437.230469,15515.469727,16016.990234,16016.990234,0
1999-03-28,16031.320313,16453.500000,15651.349609,16290.190430,16290.190430,0
1999-04-04,16320.070313,17166.060547,16084.709961,16855.630859,16855.630859,0
1999-04-11,16797.080078,16979.060547,16436.189453,16851.580078,16851.580078,0
1999-04-18,16858.279297,16923.250000,16454.339844,16923.250000,16923.250000,0
1999-04-25,16919.759766,17149.910156,16701.529297,16701.529297,16701.529297,0
1999-05-02,16762.779297,17300.609375,16762.779297,16946.519531,16946.519531,0
1999-05-09,16983.289063,17104.490234,16736.900391,16810.390625,16810.390625,0
1999-05-16,16750.910156,16750.910156,15946.660156,16292.980469,16292.980469,0
1999-05-23,16261.150391,16409.759766,15886.620117,15972.679688,15972.679688,0
1999-05-30,15979.200195,16458.339844,15901.799805,16300.750000,16300.750000,0
1999-06-06,16318.440430,17483.380859,16318.440430,17198.550781,17198.550781,0
1999-06-13,17193.609375,17650.380859,16990.550781,17431.259766,17431.259766,0
1999-06-20,17485.900391,17843.529297,17430.419922,17436.519531,17436.519531,0
1999-06-27,17501.119141,18066.279297,17501.119141,17932.470703,17932.470703,0
1999-07-04,18001.160156,18243.140625,17813.460938,17937.730469,17937.730469,0
1999-07-11,17921.580078,18623.150391,17843.390625,18248.300781,18248.300781,0
1999-07-18,18288.369141,18532.580078,17414.359375,17534.439453,17534.439453,0
1999-07-25,17568.320313,17959.279297,17367.080078,17861.859375,17861.859375,0
1999-08-01,17827.240234,17969.929688,17046.119141,17084.240234,17084.240234,0
1999-08-08,17105.929688,17493.949219,17040.720703,17435.169922,17435.169922,0
1999-08-15,17499.119141,18123.289063,17499.119141,18098.109375,18098.109375,0
1999-08-22,18133.199219,18397.929688,17567.859375,17599.369141,17599.369141,0
1999-08-29,17642.050781,17925.070313,17425.490234,17629.990234,17629.990234,0
1999-09-05,17664.060547,17859.710938,17509.730469,17711.019531,17711.019531,0
1999-09-12,17735.599609,17988.589844,17058.130859,17342.269531,17342.269531,0
1999-09-19,17418.230469,17932.789063,16652.039063,16871.730469,16871.730469,0
1999-09-26,16888.019531,17886.390625,16820.929688,17712.560547,17712.560547,0
1999-10-03,17747.560547,18228.390625,17675.279297,18062.179688,18062.179688,0
1999-10-10,18098.199219,18221.689453,17511.109375,17601.570313,17601.570313,0
1999-10-17,17568.919922,17607.660156,17178.470703,17438.800781,17438.800781,0
1999-10-24,17494.929688,17947.570313,17360.830078,17942.080078,17942.080078,0
1999-10-31,17982.390625,18491.310547,17857.109375,18354.900391,18354.900391,0
1999-11-07,18381.240234,18659.550781,18179.779297,18258.550781,18258.550781,0
1999-11-14,18295.500000,18837.009766,18071.250000,18570.839844,18570.839844,0
1999-11-21,18607.050781,19036.080078,18607.050781,18914.500000,18914.500000,0
1999-11-28,18883.410156,18909.890625,18339.849609,18368.140625,18368.140625,0
1999-12-05,18380.699219,18664.490234,18081.779297,18271.849609,18271.849609,0
1999-12-12,18284.980469,18302.830078,18006.320313,18095.119141,18095.119141,0
1999-12-19,18137.939453,18777.039063,18024.640625,18584.949219,18584.949219,0
1999-12-26,18596.490234,18960.330078,18472.599609,18934.339844,18934.339844,0
2000-01-02,18937.449219,19187.609375,18068.099609,18193.410156,18193.410156,0
2000-01-09,18246.099609,19058.019531,18246.099609,18956.550781,18956.550781,0
2000-01-16,19025.619141,19442.580078,18713.169922,18878.089844,18878.089844,0
2000-01-23,18878.460938,19595.830078,18815.369141,19434.779297,19434.779297,0
2000-01-30,19375.109375,20011.910156,19224.470703,19763.130859,19763.130859,0
2000-02-06,19832.759766,20046.140625,19710.019531,19710.019531,19710.019531,0
2000-02-13,19698.570313,19862.939453,19300.140625,19789.029297,19789.029297,0
2000-02-20,19736.150391,19817.880859,19353.400391,19817.880859,19817.880859,0
2000-02-27,19783.439453,20202.960938,19713.859375,19927.539063,19927.539063,0
2000-03-05,20041.480469,20160.029297,19614.820313,19750.400391,19750.400391,0
2000-03-12,19731.500000,19760.349609,18765.880859,19566.320313,19566.320313,0
2000-03-19,19598.529297,20012.410156,19455.109375,19958.080078,19958.080078,0
2000-03-26,19976.140625,20809.789063,19880.109375,20337.320313,20337.320313,0
2000-04-02,20327.789063,20747.820313,20171.619141,20252.810547,20252.810547,0
2000-04-09,20368.810547,20833.210938,20330.890625,20434.679688,20434.679688,0
2000-04-16,20341.500000,20341.500000,18091.099609,18252.679688,18252.679688,0
2000-04-23,18247.480469,18987.339844,17926.429688,17973.699219,17973.699219,0
2000-04-30,17979.250000,18586.160156,17979.250000,18439.359375,18439.359375,0
2000-05-07,18465.710938,18475.449219,16779.419922,17357.859375,17357.859375,0
2000-05-14,17396.449219,17691.390625,16572.050781,16858.169922,16858.169922,0
2000-05-21,16802.660156,16802.660156,15870.250000,16008.139648,16008.139648,0
2000-05-28,16028.759766,16941.419922,16028.759766,16800.060547,16800.060547,0
2000-06-04,16842.039063,17261.869141,16785.769531,16861.910156,16861.910156,0
2000-06-11,16876.679688,17018.640625,16289.919922,16318.309570,16318.309570,0
2000-06-18,16382.110352,17364.259766,16359.959961,16963.210938,16963.210938,0
2000-06-25,16927.269531,17511.320313,16761.589844,17411.050781,17411.050781,0
2000-07-02,17451.650391,17661.109375,17154.580078,17398.240234,17398.240234,0
2000-07-09,17421.560547,17594.660156,17009.650391,17142.900391,17142.900391,0
2000-07-16,17188.980469,17476.859375,16703.009766,16811.490234,16811.490234,0
2000-07-23,16767.199219,16767.199219,15815.530273,15838.570313,15838.570313,0
2000-07-30,15821.309570,16211.549805,15394.709961,15667.360352,15667.360352,0
2000-08-06,15666.809570,16125.660156,15666.809570,16117.500000,16117.500000,0
2000-08-13,16109.950195,16409.130859,16055.070313,16280.490234,16280.490234,0
2000-08-20,16249.940430,16926.220703,15945.919922,16911.330078,16911.330078,0
2000-08-27,16895.550781,17210.800781,16700.359375,16739.779297,16739.779297,0
2000-09-03,16764.330078,16883.310547,16239.259766,16501.550781,16501.550781,0
2000-09-10,16467.689453,16477.529297,15885.320313,16213.280273,16213.280273,0
2000-09-17,16174.919922,16523.269531,15774.719727,15818.250000,15818.250000,0
2000-09-24,15850.559570,16144.190430,15621.879883,15747.259766,15747.259766,0
2000-10-01,15735.709961,16192.780273,15514.040039,15994.240234,15994.240234,0
2000-10-08,15958.120117,15958.120117,15101.639648,15330.309570,15330.309570,0
2000-10-15,15366.809570,15688.169922,14707.879883,15198.730469,15198.730469,0
2000-10-22,15197.929688,15229.459961,14577.200195,14582.200195,14582.200195,0
2000-10-29,14607.019531,14961.690430,14333.160156,14837.780273,14837.780273,0
2000-11-05,14904.290039,15602.389648,14873.519531,14988.540039,14988.540039,0
2000-11-12,14824.709961,14958.330078,14420.360352,14544.299805,14544.299805,0
2000-11-19,14510.389648,14577.730469,14172.639648,14315.349609,14315.349609,0
2000-11-26,14422.250000,14984.370117,14385.160156,14835.330078,14835.330078,0
2000-12-03,14922.669922,15109.639648,14622.830078,14696.509766,14696.509766,0
2000-12-10,14775.929688,15273.400391,14552.290039,14552.290039,14552.290039,0
2000-12-17,14462.349609,14566.209961,13182.509766,13427.080078,13427.080078,0
2000-12-24,13597.570313,14019.730469,13597.570313,13785.690430,13785.690430,0
2000-12-31,13898.089844,13990.570313,13667.679688,13867.610352,13867.610352,0
2001-01-07,13732.849609,13732.849609,13123.809570,13347.740234,13347.740234,0
2001-01-14,13450.280273,14186.620117,13441.519531,13989.120117,13989.120117,0
2001-01-21,14010.070313,14060.230469,13626.049805,13696.059570,13696.059570,0
2001-01-28,13724.259766,13910.709961,13667.929688,13703.629883,13703.629883,0
2001-02-04,13588.639648,13588.639648,12966.830078,13422.830078,13422.830078,0
2001-02-11,13431.719727,13461.110352,13119.339844,13175.490234,13175.490234,0
2001-02-18,13060.200195,13272.809570,12861.330078,13246.000000,13246.000000,0
2001-02-25,13255.290039,13315.860352,12261.799805,12261.799805,12261.799805,0
2001-03-04,12285.459961,12824.190430,12133.900391,12627.900391,12627.900391,0
2001-03-11,12509.669922,12509.669922,11433.879883,12232.980469,12232.980469,0
2001-03-18,12183.980469,13242.719727,12100.969727,13214.540039,13214.540039,0
2001-03-25,13309.719727,13867.580078,12992.450195,12999.700195,12999.700195,0
2001-04-01,13057.650391,13674.580078,12781.339844,13383.759766,13383.759766,0
2001-04-08,13304.360352,13578.639648,12579.559570,13385.719727,13385.719727,0
2001-04-15,13338.919922,14099.490234,13019.599609,13765.669922,13765.669922,0
2001-04-22,13837.190430,14084.549805,13403.269531,13934.320313,13934.320313,0
2001-04-29,14096.320313,14444.839844,14096.320313,14421.639648,14421.639648,0
2001-05-06,14384.139648,14556.110352,13957.809570,14043.919922,14043.919922,0
2001-05-13,14041.790039,14103.059570,13694.269531,13877.769531,13877.769531,0
2001-05-20,13938.780273,14345.419922,13758.660156,13765.919922,13765.919922,0
2001-05-27,13732.099609,13836.400391,13216.570313,13261.839844,13261.839844,0
2001-06-03,13294.209961,13510.700195,12984.070313,13430.219727,13430.219727,0
2001-06-10,13413.099609,13447.389648,12578.780273,12790.379883,12790.379883,0
2001-06-17,12766.379883,13079.110352,12511.660156,13044.610352,13044.610352,0
2001-06-24,13052.959961,13073.490234,12567.259766,12969.049805,12969.049805,0
2001-07-01,12929.660156,12929.660156,12289.610352,12306.080078,12306.080078,0
2001-07-08,12191.309570,12444.559570,12005.110352,12355.150391,12355.150391,0
2001-07-15,12408.389648,12408.389648,11847.730469,11908.389648,11908.389648,0
2001-07-22,11902.230469,12054.299805,11531.679688,11798.080078,11798.080078,0
2001-07-29,11846.000000,12407.370117,11539.160156,12241.969727,12241.969727,0
2001-08-05,12170.110352,12388.610352,11683.219727,11735.059570,11735.059570,0
2001-08-12,11697.120117,11936.750000,11412.360352,11445.540039,11445.540039,0
2001-08-19,11347.240234,11504.059570,11075.419922,11166.309570,11166.309570,0
2001-08-26,11273.959961,11366.179688,10684.160156,10713.509766,10713.509766,0
2001-09-02,10729.599609,10812.889648,10325.830078,10516.790039,10516.790039,0
2001-09-09,10395.099609,10457.089844,9476.870117,10008.889648,10008.889648,0
2001-09-16,9881.059570,10061.099609,9382.950195,9554.990234,9554.990234,0
2001-09-23,9637.599609,9933.690430,9551.730469,9774.679688,9774.679688,0
2001-09-30,9766.750000,10261.860352,9604.089844,10205.870117,10205.870117,0
2001-10-07,10143.389648,10632.349609,9934.000000,10632.349609,10632.349609,0
2001-10-14,10545.250000,10790.030273,10412.250000,10538.790039,10538.790039,0
2001-10-21,10529.230469,11052.009766,10516.589844,10795.160156,10795.160156,0
2001-10-28,10779.190430,10798.080078,10318.169922,10383.780273,10383.780273,0
2001-11-04,10427.349609,10633.719727,10213.009766,10215.709961,10215.709961,0
2001-11-11,10225.589844,10850.480469,9955.089844,10649.089844,10649.089844,0
2001-11-18,10643.330078,10849.190430,10490.599609,10696.820313,10696.820313,0
2001-11-25,10797.120117,11186.750000,10512.660156,10697.440430,10697.440430,0
2001-12-02,10694.650391,11052.509766,10326.519531,10796.889648,10796.889648,0
2001-12-09,10736.120117,10821.129883,10379.589844,10511.650391,10511.650391,0
2001-12-16,10482.400391,10582.070313,10253.719727,10335.450195,10335.450195,0
2001-12-23,10359.219727,10571.750000,10170.900391,10542.620117,10542.620117,0
2001-12-30,10631.000000,10871.490234,10617.080078,10871.490234,10871.490234,0
2002-01-06,10803.450195,10979.919922,10441.589844,10441.589844,10441.589844,0
2002-01-13,10359.440430,10359.440430,10074.450195,10293.320313,10293.320313,0
2002-01-20,10252.429688,10393.559570,10012.799805,10144.139648,10144.139648,0
2002-01-27,10190.280273,10303.740234,9735.049805,9791.429688,9791.429688,0
2002-02-03,9808.820313,9808.820313,9420.849609,9686.059570,9686.059570,0
2002-02-10,9816.959961,10235.379883,9816.959961,10048.099609,10048.099609,0
2002-02-17,10021.549805,10418.639648,9773.950195,10356.780273,10356.780273,0
2002-02-24,10394.730469,10813.450195,10183.519531,10812.000000,10812.000000,0
2002-03-03,10942.500000,12010.250000,10941.360352,11885.790039,11885.790039,0
2002-03-10,11941.919922,12034.040039,11347.250000,11648.009766,11648.009766,0
2002-03-17,11745.809570,11833.969727,11326.219727,11345.080078,11345.080078,0
2002-03-24,11339.059570,11524.230469,11024.940430,11024.940430,11024.940430,0
2002-03-31,11106.070313,11537.129883,11007.629883,11335.490234,11335.490234,0
2002-04-07,11321.280273,11430.030273,10896.120117,10962.980469,10962.980469,0
2002-04-14,11013.669922,11635.980469,10941.809570,11512.009766,11512.009766,0
2002-04-21,11555.080078,11812.990234,11464.589844,11541.389648,11541.389648,0
2002-04-28,11532.570313,11609.690430,11440.660156,11551.009766,11551.009766,0
2002-05-05,11500.129883,11727.519531,11250.860352,11531.110352,11531.110352,0
2002-05-12,11473.929688,11926.900391,11309.480469,11847.320313,11847.320313,0
2002-05-19,11887.799805,12023.419922,11765.209961,11976.280273,11976.280273,0
2002-05-26,11975.330078,12081.429688,11680.580078,11763.700195,11763.700195,0
2002-06-02,11804.040039,11905.160156,11365.610352,11438.530273,11438.530273,0
2002-06-09,11470.919922,11522.040039,10911.070313,10920.629883,10920.629883,279600
2002-06-16,10858.049805,10888.040039,10325.549805,10354.349609,10354.349609,268500
2002-06-23,10255.990234,10621.839844,10060.719727,10621.839844,10621.839844,247600
2002-06-30,10655.000000,10885.830078,10371.259766,10826.089844,10826.089844,247800
2002-07-07,10969.209961,11050.690430,10457.070313,10601.450195,10601.450195,247400
2002-07-14,10548.209961,10548.209961,10113.610352,10202.360352,10202.360352,235500
2002-07-21,10076.299805,10295.709961,9547.849609,9591.030273,9591.030273,257500
2002-07-28,9654.129883,10013.990234,9633.830078,9709.660156,9709.660156,255600
2002-08-04,9637.309570,10043.299805,9439.410156,9999.790039,9999.790039,273300
2002-08-11,9931.820313,9931.820313,9618.870117,9788.129883,9788.129883,178000
2002-08-18,9773.379883,9979.879883,9499.509766,9867.450195,9867.450195,228600
2002-08-25,9811.839844,10162.299805,9524.780273,9619.299805,9619.299805,204200
2002-09-01,9564.900391,9565.080078,8969.259766,9129.070313,9129.070313,248900
2002-09-08,9221.500000,9455.849609,9156.790039,9241.929688,9241.929688,279300
2002-09-15,9349.379883,9884.599609,9257.860352,9481.080078,9481.080078,234200
2002-09-22,9396.419922,9572.370117,9106.450195,9530.440430,9530.440430,198100
2002-09-29,9421.250000,9470.709961,8860.650391,9027.549805,9027.549805,246200
2002-10-06,8920.740234,8920.740234,8197.219727,8529.610352,8529.610352,287700
2002-10-13,8641.660156,9134.799805,8641.660156,9086.129883,9086.129883,179000
2002-10-20,9108.509766,9116.519531,8499.490234,8726.290039,8726.290039,217400
2002-10-27,8680.059570,8842.780273,8557.929688,8685.719727,8685.719727,210000
2002-11-03,8790.660156,9100.679688,8657.179688,8690.769531,8690.769531,204000
2002-11-10,8619.740234,8619.740234,8303.389648,8503.589844,8503.589844,247500
2002-11-17,8477.660156,8819.599609,8246.530273,8772.559570,8772.559570,330300
2002-11-24,8818.400391,9294.099609,8749.879883,9215.559570,9215.559570,295700
2002-12-01,9208.610352,9320.110352,8805.040039,8863.259766,8863.259766,252500
2002-12-08,8836.679688,8942.209961,8496.290039,8516.070313,8516.070313,264100
2002-12-15,8499.089844,8583.679688,8256.519531,8406.879883,8406.879883,232300
2002-12-22,8434.259766,8714.049805,8389.490234,8714.049805,8714.049805,145800
2002-12-29,8617.650391,8617.650391,8543.700195,8578.950195,8578.950195,16800
